JAAR;PLAATS;Amsterdam Code,
1938;Rijssen;10358,
1938;Amsterdam;11150,
1938;brabant;,
1938;Amsterdam;11150,
1938;'s-Gravenhage;11434,
1938;Rotterdam;10345,
1938;'s-Hertogenbosch;10054,
1938;Huissen;11047,
1938;Wormerveer;10361,
1938;limburg;,
1938;gelderland;,
1938;Oirschot;10225,
1938;'s-Gravenhage;11434,
1938;Texel;10237,
1938;brabant;,
1938;'s-Hertogenbosch;10054,
1938;Rotterdam;10345,
1938;Winschoten;10453,
1938;overijssel;,
1938;Voorst;10912,
1938;Olst;10409,
1938;Amsterdam;11150,
1938;Aarle-Rixtel;10757,
1938;limburg;,
1938;Carel Coenraadpolder;10212,
1938;Poortugaal;11395,
1938;Amsterdam;11150,
1938;Langedijk;10955,
1938;Rotterdam;10345,
1938;Amersfoort;10948,
1938;Amsterdam;11150,
1938;Deventer;10899,
1938;Amsterdam;11150,
1938;gelderland;,
1938;Utrecht;10722,
1938;Amsterdam;11150,
1938;Amsterdam;11150,
1938;Appeltern;11296,
1938;Enschede;10364,
1938;Hoogezand;10410,
1938;zuid-holland;,
1938;Bussum;10281,
1939;Amsterdam;11150,
1939;Kampen;10253,
1939;Gorinchem;10942,
1939;Zaandam;11044,
1939;'s-Gravenhage;11434,
1939;Nijmegen;11209,
1939;Hoogeveen;10839,
1939;Westerbork;11095,
1939;?;,
1939;Diever;10418,
1939;Emmer-Compascuum;11180,
1939;Zweeloo;10872,
1939;Valburg;11071,
1939;Scherpenzeel;11146,
1939;Groningen;10426,
1939;'s-Gravenhage;11434,
1939;Arnhem;10795,
1939;Rotterdam;10345,
1939;Maarssen;10191,
1939;Groningen;10426,
1939;Ruinen;10629,
1939;Putten;11109,
1939;Schiedam;11260,
1939;Vorden;10957,
1939;Vlaardingen;10811,
1939;Neede;10367,
1939;Ossendrecht;10929,
1939;Borssele;10043,
1939;De Peel;,
1939;Rilland-Bath;10479,
1939;Montfoort;10033,
1939;zuid-holland;,
1939;Groningen;10426,
1939;Amsterdam;11150,
1939;Apeldoorn;11075,
1939;Amsterdam;11150,
1939;Rotterdam;10345,
1939;Boekelo;10364,
1939;Markelo;11382,
1939;Sibculo;10174,
1939;Wieringermeer;10239,
1939;Rotterdam;10345,
1939;Amsterdam;11150,
1939;Diepenheim;10311,
1939;Amsterdam;11150,
1939;Zaandam;11044,
1939;Hengelo;10359,
1939;Enschede;10364,
1939;Almelo;11053,
1940;IJmuiden;10620,
1940;Amsterdam;11150,
1940;Apeldoorn;11075,
1940;Amsterdam;11150,
1940;Amsterdam;11150,
1940;Rotterdam;10345,
1940;Enschede;10364,
1940;Tilburg;10792,
1940;IJmuiden;10620,
1940;Heino;10854,
1940;drente;,
1940;overijssel;,
1940;'s-Gravenhage;11434,
1940;canada;,
1940;Leeuwarden;11228,
1940;engeland;,
1940;engeland;,
1940;buitenland (foreign country);,
1940;amerika;,
1940;Amersfoort;10948,
1940;Baarn;11411,
1940;zuid-afrika;,
1940;engeland;,
1940;overijssel;,
1940;twente;,
1941;buitenland (foreign country);,
1941;Amsterdam;11150,
1941;Amsterdam;11150,
1941;noord-Holland;,
1941;Hengelo;10359,
1942;buitenland (foreign country);,
1942;Hengelo;10359,
1942;Velsen;10620,
1942;Amsterdam;11150,
1942;Hengelo;10359,
1943;buitenland (foreign country);,
1943;landelijk;,
1944;buitenland (foreign country);,
1944;Eindhoven;11298,
1944;landelijk;,
1944;Geleen;10048,
1944;Eindhoven;11298,
1944;Eindhoven;11298,
1944;Hoensbroek;11177,
1945;Arnhem;10795,
1945;Breda;10154,
1945;'s-Hertogenbosch;10054,
1945;Enschede;10364,
1945;Gaanderen;10396,
1945;Geldrop;10529,
1945;Klazienaveen;11180,
1945;Oosterbeek;11325,
1945;Rotterdam;10345,
1945;Schiedam;11260,
1945;Texel;10237,
1945;Vaassen;10940,
1945;Vlaardingen;10811,
1945;Voorburg;11103,
1945;Groningen;10426,
1945;Harlingen;10909,
1945;Eindhoven;11298,
1945;Amsterdam;11150,
1945;Amsterdam;11150,
1945;Amsterdam;11150,
1945;Amsterdam;11150,
1945;Ilpendam;10809,
1945;Enschede;10364,
1945;Doetinchem;10396,
1945;Breda;10154,
1945;Deventer;10899,
1945;Amsterdam;11150,
1945;Rotterdam;10345,
1945;Leeuwarden;11228,
1945;Zwolle;10093,
1945;Deventer;10899,
1945;Haarlem;10357,
1945;Dodewaard;10647,
1945;Echteld;10832,
1945;Heteren;10290,
1945;Kesteren;10916,
1945;Ochten;10832,
1945;Opheusden;10916,
1945;zuid-holland;,
1945;hoekschewaard;,
1945;Ammerzoden;10151,
1945;Hedel;10225,
1945;Amsterdam;11150,
1945;Putten;11109,
1945;Schiphol;11387,
1945;Steenwijk;10546,
1945;Ede;10743,
1945;Amsterdam;11150,
1945;Losser;11166,
1945;IJmuiden;10620,
1945;Hengelo;10359,
1945;Leiden;10702,
1945;Oldenzaal;11100,
1945;Rotterdam;10345,
1945;Culemborg;10342,
1945;Amsterdam;11150,
1945;Dordrecht;11157,
1945;Haarlem;10357,
1945;Velsen;10620,
1945;Delft;10928,
1945;Schipluiden;10130,
1945;Venlo;10477,
1945;Dreumel;11232,
1945;Wamel;10042,
1945;Bilthoven;10168,
1945;Tilburg;10792,
1945;Tilburg;10792,
1945;Angeren;10744,
1945;Doornenburg;10744,
1945;Breda;10154,
1945;Nieuw-Buinen;10448,
1945;Dussen;10261,
1945;IJmuiden;10620,
1945;Velsen;10620,
1945;Groningen;10426,
1945;Havelte;10186,
1945;Helmond;10932,
1945;noord-Holland;,
1945;Roermond;11313,
1945;Zwijndrecht;10468,
1945;Amsterdam;11150,
1945;Amsterdam;11150,
1945;Dodewaard;10647,
1945;Oude Pekela;10848,
1945;Wieringermeer;10239,
1945;Eindhoven;11298,
1945;Amsterdam;11150,
1945;Haarlem;10357,
1945;Weesp;10773,
1945;Loosdrecht;10639,
1945;Buurmalsen;10460,
1945;Buren;11286,
1945;Buren;11286,
1945;IJmuiden;10620,
1945;Hilvarenbeek;11297,
1945;Wieringermeer;10239,
1945;Amsterdam;11150,
1945;Epe;10940,
1945;Amsterdam;11150,
1945;Almelo;11053,
1945;Eethen;10010,
1945;Terheijden;10905,
1945;Nuland;10118,
1945;Klundert;10656,
1946;Eindhoven;11298,
1946;Tilburg;10792,
1946;Asten;10478,
1946;Amsterdam;11150,
1946;Assen;10522,
1946;Zuilen;10059,
1946;Amsterdam;11150,
1946;Amsterdam;11150,
1946;Amsterdam;11150,
1946;Amsterdam;11150,
1946;Apeldoorn;11075,
1946;Velsen;10620,
1946;Utrecht;10722,
1946;brabant;,
1946;Utrecht;10722,
1946;Eindhoven;11298,
1946;Boxtel;10083,
1946;Zuilen;10059,
1946;Rotterdam;10345,
1946;Veendam;11292,
1946;Schiedam;11260,
1946;Rotterdam;10345,
1946;Loon op Zand;11259,
1946;Enschede;10364,
1946;Almelo;11053,
1946;Eindhoven;11298,
1946;Onstwedde;10610,
1946;Oosterhout;11280,
1946;Koudekerk aan den Rijn;10029,
1946;Heerlen;10902,
1946;Veendam;11292,
1946;Haarlemmermeer;11387,
1946;IJpolder;11150,
1946;houtrakpolder;,
1946;Veenendaal;11052,
1946;Oerle;10071,
1946;Rotterdam;10345,
1946;Wieringermeer;10239,
1946;Almelo;11053,
1946;Amsterdam;11150,
1946;Epe;10940,
1947;Tegelen;11333,
1947;Tilburg;10792,
1947;Schiedam;11260,
1947;Amsterdam;11150,
1947;Tilburg;10792,
1947;Nijverdal;10806,
1947;Rotterdam;10345,
1947;Loon op Zand;11259,
1947;Schoonebeek;11180,
1947;Halfweg;10816,
1947;Waalwijk;11359,
1947;Amsterdam;11150,
1951;Rotterdam;10345,
1951;Amsterdam;11150,
1951;Amsterdam;11150,
1951;Amsterdam;11150,
1951;Rotterdam;10345,
1951;Amsterdam;11150,
1951;Amsterdam;11150,
1951;Amsterdam;11150,
1951;Amstelveen;10799,
1951;Amsterdam;11150,
1951;Heerenveen;10680,
1951;Amsterdam;11150,
1951;Zaandam;11044,
1950;Amsterdam;11150,
1950;Lienden;11093,
1950;Nigtevecht;10160,
1950;Den Helder;10285,
1950;Amsterdam;11150,
1950;Amsterdam;11150,
1950;Enschede;10364,
1950;Almelo;11053,
1950;Rotterdam;10345,
1950;Vlaardingen;10811,
1950;Amsterdam;11150,
1950;Rijssen;10358,
1950;Apeldoorn;11075,
1950;Rotterdam;10345,
1950;Amsterdam;11150,
1950;Zaandam;11044,
1950;Enschede;10364,
1950;Oldenzaal;11100,
1950;Amsterdam;11150,
1950;Groningen;10426,
1950;Hengelo;10359,
1950;Rotterdam;10345,
1950;Rotterdam;10345,
1950;Zaandam;11044,
1950;Amsterdam;11150,
1950;'s-Gravenhage;11434,
1950;Almelo;11053,
1950;Amsterdam;11150,
1950;Amsterdam;11150,
1950;Rotterdam;10345,
1950;Borculo;11307,
1950;Zandvoort;10910,
1950;Amsterdam;11150,
1950;Dodewaard;10647,
1950;Amsterdam;11150,
1954;Amsterdam;11150,
1954;Amsterdam;11150,
1954;Goor;10076,
1954;Rotterdam;10345,
1954;Amsterdam;11150,
1954;Amsterdam;11150,
1954;Rotterdam;10345,
1954;Schiedam;11260,
1954;Amsterdam;11150,
1954;Nijverdal;10806,
1954;Amsterdam;11150,
1954;Rotterdam;10345,
1946;Groningen;10426,
1946;Bergum;11241,
1946;Veendam;11292,
1946;Amsterdam;11150,
1946;Hengelo;10359,
1946;Berkel en Rodenrijs;10139,
1946;Boekelo;10364,
1946;Rotterdam;10345,
1946;Woerden;10974,
1946;Gouda;10302,
1946;Glanerbrug;10364,
1946;Schiphol;11387,
1946;Diessen;11185,
1946;Brummen;10798,
1946;Oss;10834,
1946;Zeelst;10071,
1946;Amsterdam;11150,
1946;Rotterdam;10345,
1946;Ede;10743,
1946;Veenendaal;11052,
1946;Helmond;10932,
1946;Amsterdam;11150,
1946;Loosduinen;11434,
1946;Amsterdam;11150,
1946;Maastricht;10182,
1946;Dordrecht;11157,
1946;Amsterdam;11150,
1946;Middelburg;10483,
1946;Amsterdam;11150,
1946;Dodewaard;10647,
1946;Vlissingen;10270,
1946;Sittard;11230,
1946;Vlagtwedde;11249,
1946;Dordrecht;11157,
1946;Roermond;11313,
1946;Enschede;10364,
1946;Tilburg;10792,
1946;Heenvliet;10823,
1946;Borger;10448,
1946;Katwijk;10707,
1946;Scheveningen;11434,
1946;Velsen;10620,
1946;Vlaardingen;10811,
1946;Gouda;10302,
1946;Uithuizermeeden;10246,
1946;Zevenhoven;11317,
1946;Termunten;11023,
1946;Markelo;11382,
1946;Delfzijl;10976,
1946;Enschede;10364,
1946;Utrecht;10722,
1946;'s-Gravendeel;10052,
1946;Haarlem;10357,
1946;Strijen;10558,
1946;Beek en Donk;10173,
1946;Usquert;11035,
1946;Amsterdam;11150,
1946;Amerongen;11372,
1946;Winsum;11135,
1946;Amsterdam;11150,
1946;Usquert;11035,
1946;Amsterdam;11150,
1946;Leiden;10702,
1946;Giesbeek;11131,
1946;Enschede;10364,
1946;Amsterdam;11150,
1946;Wieringermeer;10239,
1946;Rotterdam;10345,
1946;Zwartenberg;10750,
1946;Tilburg;10792,
1946;Tholen;10376,
1946;Someren;10203,
1946;Sas van Gent;10704,
1946;Oisterwijk;10103,
1946;Haarlem;10357,
1946;Gilze;11375,
1946;Eindhoven;11298,
1946;Biesbosch;,
1946;Oisterwijk;10103,
1946;'s-Gravenhage;11434,
1946;Exloärveen;11320,
1946;Valthermond;11320,
1946;'s-Gravenhage;11434,
1946;Hellendoorn;10806,
1946;Maastricht;10182,
1946;Ubbergen;10408,
1946;Gendt;10440,
1946;Amsterdam;11150,
1946;Rotterdam;10345,
1946;Eygelshoven;10313,
1946;Eindhoven;11298,
1946;Hattem;10673,
1946;Yerseke;11247,
1946;gelderland;,
1946;Zeeland;,
1946;Medemblik;11215,
1946;Rotterdam;10345,
1946;Amsterdam;11150,
1946;Losser;11166,
1946;Veenendaal;11052,
1946;Doornspijk;10069,
1946;Venlo;10477,
1947;Rhenen;10309,
1947;Tilburg;10792,
1947;Enschede;10364,
1947;Geldrop;10529,
1948;Oude Pekela;10848,
1948;Winschoten;10453,
1948;Oldenzaal;11100,
1948;Hoofddorp;11387,
1948;Amsterdam;11150,
1948;Alkmaar;10527,
1948;'s-Gravenhage;11434,
1948;Tilburg;10792,
1948;Appingedam;10886,
1948;'s-Gravenhage;11434,
1948;Jubbega;10680,
1948;Wageningen;11010,
1948;Noorddijk;10979,
1952;Breda;10154,
1952;Zevenbergen;10046,
1952;Rotterdam;10345,
1952;Amsterdam;11150,
1952;Maurik;10300,
1952;Amsterdam;11150,
1952;Enschede;10364,
1952;Rotterdam;10345,
1952;Amsterdam;11150,
1952;Enschede;10364,
1952;Amsterdam;11150,
1952;Rotterdam;10345,
1952;Sevenum;10045,
1952;Rotterdam;10345,
1952;Rotterdam;10345,
1952;Huizen;11170,
1952;'s-Gravenhage;11434,
1952;Groningen;10426,
1952;Amsterdam;11150,
1952;Rotterdam;10345,
1952;Amsterdam;11150,
1952;Enschede;10364,
1952;'s-Gravenhage;11434,
1952;Zaandam;11044,
1947;Gendt;10440,
1947;Velsen;10620,
1947;Veenendaal;11052,
1947;Leeuwarden;11228,
1947;Kampen;10253,
1947;Rotterdam;10345,
1947;Reusel;10162,
1947;Oss;10834,
1947;Amsterdam;11150,
1947;Oldenzaal;11100,
1947;Eindhoven;11298,
1947;Rotterdam;10345,
1948;IJmuiden;10620,
1948;Amsterdam;11150,
1948;Oldenzaal;11100,
1948;Weesperkarspel;10377,
1948;Amsterdam;11150,
1948;Oldenzaal;11100,
1948;Rotterdam;10345,
1948;Bellingwolde;10340,
1948;Amsterdam;11150,
1948;Rotterdam;10345,
1948;Amsterdam;11150,
1950;Amsterdam;11150,
1950;Amsterdam;11150,
1950;Roosendaal;10407,
1950;Schiedam;11260,
1950;Wormerveer;10361,
1950;Zaandam;11044,
1950;Wormerveer;10361,
1950;Rotterdam;10345,
1950;Zaandam;11044,
1951;Amsterdam;11150,
1951;Amsterdam;11150,
1951;Amsterdam;11150,
1979;Best;10442,
1979;Rotterdam;10345,
1979;Vlaardingen;10811,
1979;Amsterdam;11150,
1979;Groningen;10426,
1979;Rotterdam;10345,
1979;Utrecht;10722,
1979;landelijk;,
1979;Rotterdam;10345,
1979;Vlaardingen;10811,
1979;Moerdijk;11318,
1979;drente;,
1979;Eindhoven;11298,
1979;Klazienaveen;11180,
1979;Leek;10604,
1979;landelijk;,
1979;Rotterdam;10345,
1956;Rotterdam;10345,
1956;Amsterdam;11150,
1956;Amsterdam;11150,
1956;Beilen;10520,
1956;Hoogeveen;10839,
1956;Huizen;11170,
1956;Zaandijk;11404,
1956;Amsterdam;11150,
1956;Amsterdam;11150,
1956;Amsterdam;11150,
1956;Amsterdam;11150,
1956;Arnhem;10795,
1956;Delft;10928,
1956;Delfzijl;10976,
1956;'s-Gravenhage;11434,
1956;Groningen;10426,
1956;Hendrik Ido Ambacht;10416,
1956;Hoogezand;10410,
1956;Leiden;10702,
1956;Ridderkerk;10646,
1956;Rotterdam;10345,
1956;Utrecht;10722,
1956;Voorschoten;10537,
1956;Weesp;10773,
1956;Krimpen a/d Ijssel;10859,
1956;zaanstreek;,
1956;Leiden;10702,
1956;Volendam;10884,
1957;Leiden;10702,
1957;'s-Gravenhage;11434,
1963;Amsterdam;11150,
1963;Schiedam;11260,
1963;Oisterwijk;10103,
1963;Rozenburg;11314,
1963;Zwijndrecht;10468,
1963;Hoogezand;10410,
1967;Delft;10928,
1968;Eindhoven;11298,
1968;Amsterdam;11150,
1968;Amsterdam;11150,
1968;Amsterdam;11150,
1968;Amsterdam;11150,
1968;Amsterdam;11150,
1968;Haarlem;10357,
1968;Rozenburg;11314,
1968;Maassluis;10880,
1968;Roermond;11313,
1968;Rotterdam;10345,
1982;Terneuzen;10704,
1993;Rotterdam;10345,
1993;Rotterdam;10345,
1993;Helmond;10932,
1993;Amsterdam;11150,
1993;Assen;10522,
1993;Coevorden;10383,
1993;Gorinchem;10942,
1993;Groningen;10426,
1993;Haaksbergen;11435,
1993;Hengelo;10359,
1993;Hilversum;11285,
1993;Leiderdorp;10058,
1993;Ridderkerk;10646,
1993;Roermond;11313,
1993;Rotterdam;10345,
1993;Utrecht;10722,
1993;landelijk;,
1993;Koog aan de Zaan;10776,
1993;Utrecht;10722,
1952;Rijssen;10358,
1955;Utrecht;10722,
1995;landelijk;,
1996;Heyenoord;10795,
1996;Delfzijl;10976,
1946;Groningen;10426,
1946;drente;,
1946;Helmond;10932,
1946;Hardenberg;10174,
1946;Gouda;10302,
1946;Apeldoorn;11075,
1946;zuid-holland;,
1946;hoekschewaard;,
1946;Ochten;10832,
1946;Rhenen;10309,
1946;Breda;10154,
1946;Urk;10783,
1946;Gasthuis;10878,
1946;Haaften;10125,
1946;Zwolle;10093,
1946;Vledder;11120,
1946;Wapserveen;10186,
1946;Pannerden;10518,
1946;Eindhoven;11298,
1946;Bergen op Zoom;11037,
1946;Leeuwarden;11228,
1946;Enschede;10364,
1946;Hengelo;10359,
1946;Hengelo;10359,
1946;Rotterdam;10345,
1946;Hoogezand;10410,
1946;Sappemeer;10080,
1946;Veendam;11292,
1946;Wildervank;10825,
1946;Borgercompagnie;10550,
1946;Kropswolde;10410,
1946;Winneweer;10934,
1946;Steenbergen;10731,
1946;Meppel;11204,
1946;Neede;10367,
1946;Roosendaal;10407,
1946;Roosendaal;10407,
1946;Sas van Gent;10704,
1946;Steenbergen;10731,
1946;Middelburg;10483,
1946;drente;,
1946;Treebeek;10902,
1946;Lemswaarde;,
1946;Enschede;10364,
1946;Rozenburg;11314,
1946;Rotterdam;10345,
1946;Borne;10326,
1946;Beek en Donk;10173,
1946;Veenendaal;11052,
1946;brabant;,
1946;land van Altena;,
1946;Almelo;11053,
1946;Nieuwe Pekela;10848,
1946;Steenwijk;10546,
1946;Enschede;10364,
1946;Enschede;10364,
1946;Oldenzaal;11100,
1948;Velsen;10620,
1948;Varik;11064,
1948;Breda;10154,
1948;Ubbergen;10408,
1948;Velsen;10620,
1948;Oss;10834,
1948;Gouda;10302,
1948;Tilburg;10792,
1948;Doetinchem;10396,
1948;Oostwold;10356,
1948;Tilburg;10792,
1948;Almelo;11053,
1948;Amsterdam;11150,
1948;Harlingen;10909,
1948;Delfzijl;10976,
1948;Mierlo;10215,
1948;Amsterdam;11150,
1948;Tilburg;10792,
1948;Groningen;10426,
1948;Amersfoort;10948,
1948;Rotterdam;10345,
1957;Amsterdam;11150,
1957;Beuningen;10417,
1957;Enschede;10364,
1957;Rotterdam;10345,
1957;Emmen;11180,
1957;Amsterdam;11150,
1957;Zaandam;11044,
1957;Lienden;11093,
1957;'s-Gravenhage;11434,
1957;Rotterdam;10345,
1957;Best;10442,
1957;Rotterdam;10345,
1985;Delfzijl;10976,
1985;Tilburg;10792,
1985;Hoorn;11392,
1985;Hippolytushoef;11277,
1985;Rotterdam;10345,
1985;Assen;10522,
1985;Rotterdam;10345,
1985;Dordrecht;11157,
1985;Amsterdam;11150,
1985;Breukelen;10807,
1985;Rotterdam;10345,
1990;Breukelen;10807,
1977;Schiedam;11260,
1997;Rotterdam;10345,
1997;Boxtel;10083,
1997;Utrecht;10722,
1997;Rotterdam;10345,
1997;landelijk;,
1997;Goor;10076,
1997;Rotterdam;10345,
1997;Meppel;11204,
1997;Zwolle;10093,
1997;Rotterdam;10345,
1997;Roermond;11313,
1997;Someren;10203,
1997;Rotterdam;10345,
1997;Utrecht;10722,
1946;Gouda;10302,
1946;Rotterdam;10345,
1946;Zuidbroek;11282,
1946;Wierden;10676,
1946;Beverwijk;10272,
1946;Eindhoven;11298,
1946;Hengelo;10359,
1946;Rotterdam;10345,
1946;Zwolle;10093,
1946;Best;10442,
1946;Rhenen;10309,
1946;Oisterwijk;10103,
1946;Veenendaal;11052,
1946;Someren;10203,
1946;Schiphol;11387,
1947;Abcoude;10712,
1947;Groningen;10426,
1947;Helmond;10932,
1947;Maastricht;10182,
1947;Rhenen;10309,
1947;Velsen;10620,
1947;Geldrop;10529,
1947;Reuver;10195,
1947;Ulft;10260,
1947;Leiden;10702,
1947;Appingedam;10886,
1947;Maassluis;10880,
1947;Borger;10448,
1947;Amsterdam;11150,
1947;Eindhoven;11298,
1947;Echt;10941,
1947;Goor;10076,
1947;Gaarkeuken;10244,
1947;Haarlemmermeer;11387,
1947;Zaandam;11044,
1947;Renkum;11325,
1947;Budel;10219,
1947;Maastricht;10182,
1947;Hengelo;10359,
1947;Eindhoven;11298,
1947;Epe;10940,
1947;Huissen;11047,
1947;IJmuiden;10620,
1947;Heemstede;11288,
1947;Lemmer;10142,
1947;Zandvoort;10910,
1947;Zwolle;10093,
1954;Beuningen;10417,
1954;Velsen;10620,
1954;Velsen;10620,
1954;Amsterdam;11150,
1954;Rotterdam;10345,
1954;Haarlem;10357,
1954;Zaandam;11044,
1954;'s-Gravenhage;11434,
1954;Leiden;10702,
1954;Rotterdam;10345,
1954;Rotterdam;10345,
1954;Amsterdam;11150,
1965;Oude Pekela;10848,
1965;Winschoten;10453,
1965;Nieuweschans;10008,
1965;Hoogezand;10410,
1965;Sappemeer;10080,
1965;Delft;10928,
1965;Amsterdam;11150,
1965;Tiel;10027,
1965;Amsterdam;11150,
1965;Amsterdam;11150,
1965;Apeldoorn;11075,
1965;Rotterdam;10345,
1965;Lieshout;10637,
1965;Amsterdam;11150,
1965;Amsterdam;11150,
1946;Kampen;10253,
1946;Leeuwarden;11228,
1946;Groningen;10426,
1946;Leeuwarden;11228,
1946;Enschede;10364,
1946;Rotterdam;10345,
1946;Bergen op Zoom;11037,
1946;Oisterwijk;10103,
1946;Rotterdam;10345,
1947;Leiden;10702,
1947;Eindhoven;11298,
1947;Oss;10834,
1947;Loenen;11202,
1947;Middelburg;10483,
1947;Vlissingen;10270,
1947;Geldrop;10529,
1947;Enschede;10364,
1947;Enschede;10364,
1947;Delden;11400,
1947;Zaandam;11044,
1947;Eindhoven;11298,
1947;Tilburg;10792,
1947;Goirle;10971,
1947;Gouda;10302,
1947;Nijverdal;10806,
1947;Nijverdal;10806,
1947;Wageningen;11010,
1947;Tilburg;10792,
1947;Tilburg;10792,
1947;Doetinchem;10396,
1947;Waalwijk;11359,
1947;Emmen;11180,
1947;Bussum;10281,
1947;Rotterdam;10345,
1947;Enschede;10364,
1947;Best;10442,
1947;Enschede;10364,
1947;Bergen op Zoom;11037,
1947;Sittard;11230,
1947;Utrecht;10722,
1947;Enschede;10364,
1947;Best;10442,
1947;Borne;10326,
1947;Helmond;10932,
1947;Tilburg;10792,
1947;Helmond;10932,
1947;Helmond;10932,
1947;Amsterdam;11150,
1947;Losser;11166,
1947;Hengelo;10359,
1947;Rotterdam;10345,
1947;Amsterdam;11150,
1947;Amsterdam;11150,
1947;Velsen;10620,
1947;Delft;10928,
1947;Zeist;10324,
1947;Kampen;10253,
1947;Zwolle;10093,
1947;Goor;10076,
1947;Rotterdam;10345,
1947;Geldrop;10529,
1948;'s-Gravenhage;11434,
1948;Enschede;10364,
1948;Amsterdam;11150,
1948;Amsterdam;11150,
1948;Sappemeer;10080,
1948;Winschoten;10453,
1948;Enschede;10364,
1948;Rotterdam;10345,
1948;Sittard;11230,
1949;Tilburg;10792,
1949;Rijssen;10358,
1947;Rotterdam;10345,
1947;Rotterdam;10345,
1947;IJsselstein;10152,
1947;Oosterhout;11280,
1947;Rotterdam;10345,
1947;Epe;10940,
1947;Amsterdam;11150,
1947;Bemmel;10744,
1947;Veghel;10985,
1947;Eindhoven;11298,
1947;Leiden;10702,
1947;Maurik;10300,
1947;Rotterdam;10345,
1947;Amsterdam;11150,
1947;Lonneker;10364,
1947;Amsterdam;11150,
1947;Zaandam;11044,
1947;Amsterdam;11150,
1947;Enschede;10364,
1947;Rotterdam;10345,
1947;Terwolde;10912,
1947;Oosterhout;11280,
1947;Velsen;10620,
1947;Goirle;10971,
1947;Veldhoven;10071,
1947;Amsterdam;11150,
1947;Best;10442,
1947;Groningen;10426,
1947;Amsterdam;11150,
1947;Schiedam;11260,
1947;Groningen;10426,
1947;Heerewaarden;10067,
1947;Kerkdriel;10341,
1947;Biesbosch;,
1947;Pannerden;10518,
1947;Deurne;10379,
1947;'s-Gravenhage;11434,
1947;Oirschot;10225,
1947;Amsterdam;11150,
1947;Amsterdam;11150,
1947;Asten;10478,
1947;Spijk;10819,
1947;Willeskop;10758,
1947;Tilburg;10792,
1947;Oldenzaal;11100,
1947;Rotterdam;10345,
1947;Culemborg;10342,
1947;Schiedam;11260,
1947;Udenhout;11268,
1947;Zaandam;11044,
1947;Waalwijk;11359,
1947;Tilburg;10792,
1947;Amersfoort;10948,
1947;Groningen;10426,
1947;Deurne;10379,
1947;Veldhoven;10071,
1947;Enschede;10364,
1947;Amsterdam;11150,
1947;Groningen;10426,
1947;Rotterdam;10345,
1947;Schiedam;11260,
1947;Westervoort;11085,
1947;Emmen;11180,
1947;Amsterdam;11150,
1947;Enschede;10364,
1947;Zaandam;11044,
1947;Delft;10928,
1947;Amsterdam;11150,
1947;Oldenzaal;11100,
1947;Oldenzaal;11100,
1947;Ootmarsum;11079,
1947;Rotterdam;10345,
1947;Almelo;11053,
1947;Gasselte;11099,
1947;Groningen;10426,
1947;Gasselte;11099,
1947;Amsterdam;11150,
1947;Rotterdam;10345,
1947;Winschoten;10453,
1947;landelijk;,
1947;Nieuweschans;10008,
1947;Hilvarenbeek;11297,
1947;Assen;10522,
1947;Giethoorn;10708,
1947;Amsterdam;11150,
1947;Amsterdam;11150,
1947;Haarlemmermeer;11387,
1947;Velsen;10620,
1947;Amsterdam;11150,
1947;'s-Gravenhage;11434,
1947;Middelburg;10483,
1947;Rotterdam;10345,
1947;Biggekerke;11364,
1947;Rotterdam;10345,
1947;Rotterdam;10345,
1947;Groningen;10426,
1947;Amsterdam;11150,
1947;Rotterdam;10345,
1947;Broekheurne;10364,
1947;drente;,
1947;Tilburg;10792,
1947;Leiden;10702,
1947;Doetinchem;10396,
1947;Enschede;10364,
1947;Maastricht;10182,
1947;Amsterdam;11150,
1947;Duivendrecht;10998,
1947;Nijmegen;11209,
1947;Enschede;10364,
1947;Zaandam;11044,
1947;Zaandam;11044,
1947;Velsen;10620,
1947;Amsterdam;11150,
1947;Rotterdam;10345,
1947;Utrecht;10722,
1947;Rotterdam;10345,
1947;Aarle-Rixtel;10757,
1947;Enschede;10364,
1947;Helmond;10932,
1947;Hoensbroek;11177,
1947;Schiphol;11387,
1947;Amsterdam;11150,
1947;Almelo;11053,
1947;Amsterdam;11150,
1947;Epe;10940,
1947;Tilburg;10792,
1947;Meppel;11204,
1947;Vaals;10007,
1947;Enschede;10364,
1947;Valkenburg;10028,
1947;Alkmaar;10527,
1947;Zaandam;11044,
1947;Zaandam;11044,
1947;Amersfoort;10948,
1947;Amersfoort;10948,
1947;Sittard;11230,
1947;Rotterdam;10345,
1947;Enschede;10364,
1947;Amsterdam;11150,
1947;Son;10549,
1947;Hilversum;11285,
1947;Ermelo;10732,
1947;Rotterdam;10345,
1947;Gouda;10302,
1947;'s-Gravenhage;11434,
1947;Neede;10367,
1947;Terneuzen;10704,
1947;Amsterdam;11150,
1947;Enschede;10364,
1947;Enschede;10364,
1947;Steenbergen;10731,
1947;Harlingen;10909,
1947;Son;10549,
1947;Veldhoven;10071,
1947;Rotterdam;10345,
1947;Rotterdam;10345,
1947;Leiden;10702,
1947;Bunschoten;11343,
1947;Delfzijl;10976,
1947;Gorinchem;10942,
1947;Arkel;10079,
1947;Geldrop;10529,
1947;Veghel;10985,
1947;Tilburg;10792,
1947;Delft;10928,
1947;Eindhoven;11298,
1947;Enschede;10364,
1947;Dongen;11412,
1947;Haarlem;10357,
1947;Deventer;10899,
